"field","journal","year","n_graphs","n_bar_cont","n_informative","policy","policy_year","log_offset","year_centered"
"immunology","journal of innate immunity",2018,24,21,12,0,0,-1.42711635564015,0.00506489395388598
"immunology","journal of innate immunity",2019,23,17,11,0,0,-1.46967597005894,1.00506489395389
"immunology","journal of innate immunity",2020,27,21,17,0,0,-1.30933331998376,2.00506489395389
"immunology","journal of innate immunity",2021,24,18,15,0,0,-1.42711635564015,3.00506489395389
"immunology","journal of innate immunity",2022,38,27,22,0,0,-0.967584026261706,4.00506489395389
"immunology","journal of innate immunity",2023,50,35,40,0,0,-0.693147180559945,5.00506489395389
"immunology","journal of innate immunity",2024,23,11,21,0,0,-1.46967597005894,6.00506489395389
"immunology","journal of innate immunity",2025,28,16,24,0,0,-1.27296567581289,7.00506489395389
"immunology","journal of innate immunity",2026,1,1,0,0,0,-4.60517018598809,8.00506489395389
"immunology","lancet hiv",2014,12,0,1,0,0,-2.12026353620009,-3.99493510604611
"immunology","lancet hiv",2015,41,5,5,0,0,-0.891598119283784,-2.99493510604611
"immunology","lancet hiv",2016,38,1,3,0,0,-0.967584026261706,-1.99493510604611
"immunology","lancet hiv",2017,42,5,3,0,0,-0.867500567704723,-0.994935106046114
"immunology","lancet hiv",2018,53,5,7,0,0,-0.63487827243597,0.00506489395388598
"immunology","lancet hiv",2019,37,7,9,0,0,-0.994252273343867,1.00506489395389
"immunology","lancet hiv",2020,44,7,5,0,0,-0.82098055206983,2.00506489395389
"immunology","lancet hiv",2021,49,7,14,0,0,-0.713349887877465,3.00506489395389
"immunology","lancet hiv",2022,39,2,8,0,0,-0.941608539858445,4.00506489395389
"immunology","lancet hiv",2023,44,5,9,0,0,-0.82098055206983,5.00506489395389
"immunology","lancet hiv",2024,44,5,5,0,0,-0.82098055206983,6.00506489395389
"immunology","lancet hiv",2025,4,0,0,0,0,-3.2188758248682,7.00506489395389
"immunology","mucosal immunology",2010,35,30,16,1,1,-1.04982212449868,-7.99493510604611
"immunology","mucosal immunology",2011,43,39,23,1,2,-0.843970070294529,-6.99493510604611
"immunology","mucosal immunology",2012,54,46,33,1,3,-0.616186139423817,-5.99493510604611
"immunology","mucosal immunology",2013,91,82,54,1,4,-0.0943106794712413,-4.99493510604611
"immunology","mucosal immunology",2014,119,111,69,1,5,0.173953307123438,-3.99493510604611
"immunology","mucosal immunology",2015,103,92,62,1,6,0.0295588022415444,-2.99493510604611
"immunology","mucosal immunology",2016,123,102,85,1,7,0.207014169384326,-1.99493510604611
"immunology","mucosal immunology",2017,115,99,80,1,8,0.139761942375159,-0.994935106046114
"immunology","mucosal immunology",2018,133,112,100,1,9,0.285178942233662,0.00506489395388598
"immunology","mucosal immunology",2019,108,89,89,1,10,0.0769610411361284,1.00506489395389
"immunology","mucosal immunology",2020,64,46,54,1,11,-0.446287102628419,2.00506489395389
"immunology","mucosal immunology",2021,94,58,82,1,12,-0.0618754037180875,3.00506489395389
"immunology","mucosal immunology",2022,72,37,70,1,13,-0.328504066972036,4.00506489395389
"immunology","mucosal immunology",2023,55,16,55,1,14,-0.59783700075562,5.00506489395389
"immunology","mucosal immunology",2024,84,37,83,1,15,-0.174353387144778,6.00506489395389
"immunology","mucosal immunology",2025,119,43,116,1,16,0.173953307123438,7.00506489395389
"immunology","nature immunology",2010,99,86,48,1,1,-0.0100503358535015,-7.99493510604611
"immunology","nature immunology",2011,120,107,58,1,2,0.182321556793955,-6.99493510604611
"immunology","nature immunology",2012,92,77,48,1,3,-0.083381608939051,-5.99493510604611
"immunology","nature immunology",2013,109,99,71,1,4,0.0861776962410524,-4.99493510604611
"immunology","nature immunology",2014,94,87,69,1,5,-0.0618754037180875,-3.99493510604611
"immunology","nature immunology",2015,100,89,83,1,6,0,-2.99493510604611
"immunology","nature immunology",2016,127,98,102,1,7,0.2390169004705,-1.99493510604611
"immunology","nature immunology",2017,103,66,88,1,8,0.0295588022415444,-0.994935106046114
"immunology","nature immunology",2018,93,51,88,1,9,-0.0725706928348354,0.00506489395388598
"immunology","nature immunology",2019,116,36,113,1,10,0.148420005118273,1.00506489395389
"immunology","nature immunology",2020,110,48,109,1,11,0.0953101798043249,2.00506489395389
"immunology","nature immunology",2021,100,37,99,1,12,0,3.00506489395389
"immunology","nature immunology",2022,112,46,111,1,13,0.113328685307003,4.00506489395389
"immunology","nature immunology",2023,131,50,129,1,14,0.27002713721306,5.00506489395389
"immunology","nature immunology",2024,140,47,140,1,15,0.336472236621213,6.00506489395389
"immunology","nature immunology",2025,137,58,134,1,16,0.314810739840034,7.00506489395389
"immunology","nature immunology",2026,7,5,7,1,17,-2.65926003693278,8.00506489395389
"immunology","npj vaccines",2016,11,6,8,1,1,-2.20727491318972,-1.99493510604611
"immunology","npj vaccines",2017,33,18,22,1,2,-1.10866262452161,-0.994935106046114
"immunology","npj vaccines",2018,39,24,28,1,3,-0.941608539858445,0.00506489395388598
"immunology","npj vaccines",2019,41,12,34,1,4,-0.891598119283784,1.00506489395389
"immunology","npj vaccines",2020,84,35,76,1,5,-0.174353387144778,2.00506489395389
"immunology","npj vaccines",2021,124,54,101,1,6,0.215111379616945,3.00506489395389
"immunology","npj vaccines",2022,143,52,111,1,7,0.357674444271816,4.00506489395389
"immunology","npj vaccines",2023,152,56,127,1,8,0.418710334858185,5.00506489395389
"immunology","npj vaccines",2024,216,68,172,1,9,0.770108221696074,6.00506489395389
"immunology","npj vaccines",2025,261,96,203,1,10,0.959350221334602,7.00506489395389
"immunology","virulence",2010,53,12,6,0,0,-0.63487827243597,-7.99493510604611
"immunology","virulence",2011,34,12,5,0,0,-1.07880966137193,-6.99493510604611
"immunology","virulence",2012,33,14,6,0,0,-1.10866262452161,-5.99493510604611
"immunology","virulence",2013,24,13,3,0,0,-1.42711635564015,-4.99493510604611
"immunology","virulence",2014,23,15,6,0,0,-1.46967597005894,-3.99493510604611
"immunology","virulence",2015,51,33,17,0,0,-0.673344553263766,-2.99493510604611
"immunology","virulence",2016,46,29,17,0,0,-0.776528789498996,-1.99493510604611
"immunology","virulence",2017,75,61,37,0,0,-0.287682072451781,-0.994935106046114
"immunology","virulence",2018,101,76,48,0,0,0.00995033085316809,0.00506489395388598
"immunology","virulence",2019,56,49,29,0,0,-0.579818495252942,1.00506489395389
"immunology","virulence",2020,109,79,51,0,0,0.0861776962410524,2.00506489395389
"immunology","virulence",2021,165,127,76,0,0,0.500775287912489,3.00506489395389
"immunology","virulence",2022,107,78,57,0,0,0.0676586484738149,4.00506489395389
"immunology","virulence",2023,76,48,45,0,0,-0.27443684570176,5.00506489395389
"immunology","virulence",2024,121,91,69,0,0,0.19062035960865,6.00506489395389
"immunology","virulence",2025,244,168,154,0,0,0.89199803930511,7.00506489395389
"immunology","virulence",2026,22,14,14,0,0,-1.51412773262978,8.00506489395389
"neurosciences","acta neuropathologica",2010,79,29,14,0,0,-0.23572233352107,-7.99493510604611
"neurosciences","acta neuropathologica",2011,77,40,24,0,0,-0.261364764134408,-6.99493510604611
"neurosciences","acta neuropathologica",2012,93,51,34,0,0,-0.0725706928348354,-5.99493510604611
"neurosciences","acta neuropathologica",2013,93,55,32,0,0,-0.0725706928348354,-4.99493510604611
"neurosciences","acta neuropathologica",2014,77,40,23,0,0,-0.261364764134408,-3.99493510604611
"neurosciences","acta neuropathologica",2015,83,49,41,0,0,-0.186329578191493,-2.99493510604611
"neurosciences","acta neuropathologica",2016,72,49,32,0,0,-0.328504066972036,-1.99493510604611
"neurosciences","acta neuropathologica",2017,89,47,42,0,0,-0.116533816255952,-0.994935106046114
"neurosciences","acta neuropathologica",2018,88,41,50,0,0,-0.127833371509885,0.00506489395388598
"neurosciences","acta neuropathologica",2019,82,41,56,0,0,-0.198450938723838,1.00506489395389
"neurosciences","acta neuropathologica",2020,83,32,58,0,0,-0.186329578191493,2.00506489395389
"neurosciences","acta neuropathologica",2021,87,31,67,0,0,-0.139262067333508,3.00506489395389
"neurosciences","acta neuropathologica",2022,77,24,61,0,0,-0.261364764134408,4.00506489395389
"neurosciences","acta neuropathologica",2023,84,25,64,0,0,-0.174353387144778,5.00506489395389
"neurosciences","acta neuropathologica",2024,128,28,102,0,0,0.246860077931526,6.00506489395389
"neurosciences","acta neuropathologica",2025,94,25,78,0,0,-0.0618754037180875,7.00506489395389
"neurosciences","annals of neurology",2010,168,73,41,0,0,0.518793793415168,-7.99493510604611
"neurosciences","annals of neurology",2011,166,80,38,0,0,0.506817602368452,-6.99493510604611
"neurosciences","annals of neurology",2012,135,69,38,0,0,0.300104592450338,-5.99493510604611
"neurosciences","annals of neurology",2013,136,69,38,0,0,0.307484699747961,-4.99493510604611
"neurosciences","annals of neurology",2014,136,61,33,0,0,0.307484699747961,-3.99493510604611
"neurosciences","annals of neurology",2015,160,63,58,0,0,0.470003629245736,-2.99493510604611
"neurosciences","annals of neurology",2016,144,58,41,0,0,0.364643113587909,-1.99493510604611
"neurosciences","annals of neurology",2017,151,53,49,0,0,0.412109650826833,-0.994935106046114
"neurosciences","annals of neurology",2018,163,64,74,0,0,0.488580014818671,0.00506489395388598
"neurosciences","annals of neurology",2019,153,36,64,0,0,0.425267735404344,1.00506489395389
"neurosciences","annals of neurology",2020,158,34,68,0,0,0.457424847038875,2.00506489395389
"neurosciences","annals of neurology",2021,163,29,72,0,0,0.488580014818671,3.00506489395389
"neurosciences","annals of neurology",2022,151,31,75,0,0,0.412109650826833,4.00506489395389
"neurosciences","annals of neurology",2023,188,30,82,0,0,0.631271776841858,5.00506489395389
"neurosciences","annals of neurology",2024,168,16,80,0,0,0.518793793415168,6.00506489395389
"neurosciences","annals of neurology",2025,219,30,113,0,0,0.783901543828409,7.00506489395389
"neurosciences","journal of neuroinflammation",2010,88,77,16,0,0,-0.127833371509885,-7.99493510604611
"neurosciences","journal of neuroinflammation",2011,173,147,38,0,0,0.548121408509688,-6.99493510604611
"neurosciences","journal of neuroinflammation",2012,260,230,54,0,0,0.955511445027436,-5.99493510604611
"neurosciences","journal of neuroinflammation",2013,135,121,37,0,0,0.300104592450338,-4.99493510604611
"neurosciences","journal of neuroinflammation",2014,198,169,58,0,0,0.683096844706444,-3.99493510604611
"neurosciences","journal of neuroinflammation",2015,223,196,63,0,0,0.802001585472027,-2.99493510604611
"neurosciences","journal of neuroinflammation",2016,280,244,96,0,0,1.02961941718116,-1.99493510604611
"neurosciences","journal of neuroinflammation",2017,242,205,81,0,0,0.883767540168595,-0.994935106046114
"neurosciences","journal of neuroinflammation",2018,319,263,134,0,0,1.16002091679675,0.00506489395388598
"neurosciences","journal of neuroinflammation",2019,251,194,132,0,0,0.920282753143692,1.00506489395389
"neurosciences","journal of neuroinflammation",2020,333,233,179,0,0,1.20297230399235,2.00506489395389
"neurosciences","journal of neuroinflammation",2021,280,178,189,0,0,1.02961941718116,3.00506489395389
"neurosciences","journal of neuroinflammation",2022,277,138,216,0,0,1.01884732019925,4.00506489395389
"neurosciences","journal of neuroinflammation",2023,279,132,235,0,0,1.02604159583327,5.00506489395389
"neurosciences","journal of neuroinflammation",2024,290,105,271,0,0,1.06471073699243,6.00506489395389
"neurosciences","journal of neuroinflammation",2025,294,108,281,0,0,1.07840958135059,7.00506489395389
"neurosciences","molecular neurodegeneration",2010,61,48,6,0,0,-0.49429632181478,-7.99493510604611
"neurosciences","molecular neurodegeneration",2011,86,68,15,0,0,-0.150822889734584,-6.99493510604611
"neurosciences","molecular neurodegeneration",2012,56,48,15,0,0,-0.579818495252942,-5.99493510604611
"neurosciences","molecular neurodegeneration",2013,33,26,2,0,0,-1.10866262452161,-4.99493510604611
"neurosciences","molecular neurodegeneration",2014,43,30,13,0,0,-0.843970070294529,-3.99493510604611
"neurosciences","molecular neurodegeneration",2015,58,51,20,0,0,-0.544727175441672,-2.99493510604611
"neurosciences","molecular neurodegeneration",2016,65,56,22,0,0,-0.430782916092454,-1.99493510604611
"neurosciences","molecular neurodegeneration",2017,69,55,30,0,0,-0.371063681390832,-0.994935106046114
"neurosciences","molecular neurodegeneration",2018,59,45,27,0,0,-0.527632742082372,0.00506489395388598
"neurosciences","molecular neurodegeneration",2019,27,14,19,0,0,-1.30933331998376,1.00506489395389
"neurosciences","molecular neurodegeneration",2020,48,27,35,0,0,-0.7339691750802,2.00506489395389
"neurosciences","molecular neurodegeneration",2021,56,23,50,0,0,-0.579818495252942,3.00506489395389
"neurosciences","molecular neurodegeneration",2022,34,14,29,0,0,-1.07880966137193,4.00506489395389
"neurosciences","molecular neurodegeneration",2023,49,18,44,0,0,-0.713349887877465,5.00506489395389
"neurosciences","molecular neurodegeneration",2024,59,20,55,0,0,-0.527632742082372,6.00506489395389
"neurosciences","molecular neurodegeneration",2025,69,29,62,0,0,-0.371063681390832,7.00506489395389
"neurosciences","molecular psychiatry",2010,83,40,14,0,0,-0.186329578191493,-7.99493510604611
"neurosciences","molecular psychiatry",2011,84,34,16,0,0,-0.174353387144778,-6.99493510604611
"neurosciences","molecular psychiatry",2012,83,42,14,0,0,-0.186329578191493,-5.99493510604611
"neurosciences","molecular psychiatry",2013,101,57,23,0,0,0.00995033085316809,-4.99493510604611
"neurosciences","molecular psychiatry",2014,127,67,32,0,0,0.2390169004705,-3.99493510604611
"neurosciences","molecular psychiatry",2015,141,84,37,0,0,0.343589704390077,-2.99493510604611
"neurosciences","molecular psychiatry",2016,160,90,45,0,0,0.470003629245736,-1.99493510604611
"neurosciences","molecular psychiatry",2017,150,96,41,0,0,0.405465108108164,-0.994935106046114
"neurosciences","molecular psychiatry",2018,198,130,66,0,0,0.683096844706444,0.00506489395388598
"neurosciences","molecular psychiatry",2019,71,49,38,0,0,-0.342490308946776,1.00506489395389
"neurosciences","molecular psychiatry",2020,180,87,86,0,0,0.587786664902119,2.00506489395389
