field,journal,year,n_graphs,n_bar_cont,n_informative,n_bar_or_informative,policy,policy_year,log_offset,year_centered,JCR_Abbrev,JID,num_articles,p_bar,p_informative,p_total
oncology,gastric cancer,2017,106,16,12,23,0,0,0.0582689081239758,-0.994935106046114,GASTRIC CANCER,146.0,23,0.6956521739130435,0.5217391304347826,23
oncology,gastric cancer,2018,105,13,18,25,0,0,0.048790164169432,0.0050648939538859,GASTRIC CANCER,146.0,25,0.52,0.72,25
oncology,gastric cancer,2019,120,23,28,40,0,0,0.182321556793955,1.00506489395389,GASTRIC CANCER,146.0,40,0.575,0.7,40
oncology,gastric cancer,2020,93,33,32,43,0,0,-0.0725706928348354,2.00506489395389,GASTRIC CANCER,146.0,43,0.7674418604651163,0.7441860465116279,43
oncology,gastric cancer,2021,107,37,38,58,0,0,0.0676586484738149,3.00506489395389,GASTRIC CANCER,146.0,58,0.6379310344827587,0.6551724137931034,58
oncology,gastric cancer,2022,89,24,31,36,0,0,-0.116533816255952,4.00506489395389,GASTRIC CANCER,146.0,36,0.6666666666666666,0.8611111111111112,36
oncology,gastric cancer,2023,77,16,35,38,0,0,-0.261364764134408,5.00506489395389,GASTRIC CANCER,146.0,38,0.42105263157894735,0.9210526315789473,38
oncology,gastric cancer,2024,89,20,32,38,0,0,-0.116533816255952,6.00506489395389,GASTRIC CANCER,146.0,38,0.5263157894736842,0.8421052631578947,38
oncology,gastric cancer,2025,95,25,43,49,0,0,-0.0512932943875506,7.00506489395389,GASTRIC CANCER,146.0,49,0.5102040816326531,0.8775510204081632,49
oncology,gastric cancer,2026,18,4,7,7,0,0,-1.71479842809193,8.00506489395389,GASTRIC CANCER,146.0,7,0.5714285714285714,1.0,7
oncology,international journal of cancer,2010,548,311,133,355,0,0,1.70110510095992,-7.99493510604611,INT J CANCER,144.0,355,0.8760563380281691,0.37464788732394366,355
oncology,international journal of cancer,2011,554,284,120,326,0,0,1.71199450075919,-6.99493510604611,INT J CANCER,144.0,326,0.8711656441717791,0.36809815950920244,326
oncology,international journal of cancer,2012,682,336,150,391,0,0,1.91985947185537,-5.99493510604611,INT J CANCER,144.0,391,0.8593350383631714,0.3836317135549872,391
oncology,international journal of cancer,2013,571,254,157,319,0,0,1.74221902366792,-4.99493510604611,INT J CANCER,144.0,319,0.7962382445141066,0.49216300940438873,319
oncology,international journal of cancer,2014,535,244,144,294,0,0,1.67709656090792,-3.99493510604611,INT J CANCER,144.0,294,0.8299319727891157,0.4897959183673469,294
oncology,international journal of cancer,2015,594,267,162,322,0,0,1.78170913337455,-2.99493510604611,INT J CANCER,144.0,322,0.8291925465838509,0.5031055900621118,322
oncology,international journal of cancer,2016,470,170,127,214,0,0,1.54756250871601,-1.99493510604611,INT J CANCER,144.0,214,0.794392523364486,0.5934579439252337,214
oncology,international journal of cancer,2017,450,140,110,184,0,0,1.50407739677627,-0.994935106046114,INT J CANCER,144.0,184,0.7608695652173914,0.5978260869565217,184
oncology,international journal of cancer,2018,488,177,155,231,0,0,1.58514521986506,0.0050648939538859,INT J CANCER,144.0,231,0.7662337662337663,0.670995670995671,231
oncology,international journal of cancer,2019,531,223,217,305,0,0,1.66959183525385,1.00506489395389,INT J CANCER,144.0,305,0.7311475409836066,0.7114754098360656,305
oncology,international journal of cancer,2020,587,154,180,244,0,0,1.76985463384001,2.00506489395389,INT J CANCER,144.0,244,0.6311475409836066,0.7377049180327869,244
oncology,international journal of cancer,2021,413,67,112,138,0,0,1.41827740697294,3.00506489395389,INT J CANCER,144.0,138,0.4855072463768116,0.8115942028985508,138
oncology,international journal of cancer,2022,326,53,98,120,0,0,1.18172719537862,4.00506489395389,INT J CANCER,144.0,120,0.44166666666666665,0.8166666666666667,120
oncology,international journal of cancer,2023,340,58,113,133,0,0,1.22377543162212,5.00506489395389,INT J CANCER,144.0,133,0.43609022556390975,0.849624060150376,133
oncology,international journal of cancer,2024,323,47,101,117,0,0,1.17248213723457,6.00506489395389,INT J CANCER,144.0,117,0.4017094017094017,0.8632478632478633,117
oncology,international journal of cancer,2025,433,62,122,148,0,0,1.4655675420144,7.00506489395389,INT J CANCER,144.0,148,0.4189189189189189,0.8243243243243243,148
oncology,international journal of cancer,2026,110,17,29,36,0,0,0.0953101798043249,8.00506489395389,INT J CANCER,144.0,36,0.4722222222222222,0.8055555555555556,36
oncology,international journal of radiation oncology biology physics,2010,601,97,63,146,0,0,1.79342474854712,-7.99493510604611,INT J RADIAT ONCOL,149.0,146,0.6643835616438356,0.4315068493150685,146
oncology,international journal of radiation oncology biology physics,2011,688,75,84,149,0,0,1.92861865194525,-6.99493510604611,INT J RADIAT ONCOL,149.0,149,0.5033557046979866,0.5637583892617449,149
oncology,international journal of radiation oncology biology physics,2012,913,125,105,207,0,0,2.21156569460688,-5.99493510604611,INT J RADIAT ONCOL,149.0,207,0.6038647342995169,0.5072463768115942,207
oncology,international journal of radiation oncology biology physics,2013,483,78,70,132,0,0,1.57484646766448,-4.99493510604611,INT J RADIAT ONCOL,149.0,132,0.5909090909090909,0.5303030303030303,132
oncology,international journal of radiation oncology biology physics,2014,384,57,53,100,0,0,1.34547236659964,-3.99493510604611,INT J RADIAT ONCOL,149.0,100,0.57,0.53,100
oncology,international journal of radiation oncology biology physics,2015,331,45,61,95,0,0,1.19694818938897,-2.99493510604611,INT J RADIAT ONCOL,149.0,95,0.47368421052631576,0.6421052631578947,95
oncology,international journal of radiation oncology biology physics,2016,360,58,78,123,0,0,1.28093384546206,-1.99493510604611,INT J RADIAT ONCOL,149.0,123,0.4715447154471545,0.6341463414634146,123
oncology,international journal of radiation oncology biology physics,2017,325,27,66,81,0,0,1.17865499634165,-0.994935106046114,INT J RADIAT ONCOL,149.0,81,0.3333333333333333,0.8148148148148148,81
oncology,international journal of radiation oncology biology physics,2018,352,46,74,106,0,0,1.25846098961001,0.0050648939538859,INT J RADIAT ONCOL,149.0,106,0.4339622641509434,0.6981132075471698,106
oncology,international journal of radiation oncology biology physics,2019,311,44,61,91,0,0,1.13462272619114,1.00506489395389,INT J RADIAT ONCOL,149.0,91,0.4835164835164835,0.6703296703296703,91
oncology,international journal of radiation oncology biology physics,2020,275,42,88,111,0,0,1.01160091167848,2.00506489395389,INT J RADIAT ONCOL,149.0,111,0.3783783783783784,0.7927927927927928,111
oncology,international journal of radiation oncology biology physics,2021,324,33,55,71,0,0,1.17557332980424,3.00506489395389,INT J RADIAT ONCOL,149.0,71,0.4647887323943662,0.7746478873239436,71
oncology,international journal of radiation oncology biology physics,2022,159,24,38,47,0,0,0.46373401623214,4.00506489395389,INT J RADIAT ONCOL,149.0,47,0.5106382978723404,0.8085106382978723,47
oncology,international journal of radiation oncology biology physics,2023,252,45,72,90,0,0,0.924258901523332,5.00506489395389,INT J RADIAT ONCOL,149.0,90,0.5,0.8,90
oncology,international journal of radiation oncology biology physics,2024,308,36,101,120,0,0,1.12492959698548,6.00506489395389,INT J RADIAT ONCOL,149.0,120,0.3,0.8416666666666667,120
oncology,international journal of radiation oncology biology physics,2025,312,28,100,114,0,0,1.13783300182139,7.00506489395389,INT J RADIAT ONCOL,149.0,114,0.24561403508771928,0.8771929824561403,114
oncology,jnci journal of the national cancer institute,2010,107,27,11,28,0,0,0.0676586484738149,-7.99493510604611,,,28,0.9642857142857143,0.39285714285714285,28
oncology,jnci journal of the national cancer institute,2011,115,26,8,29,0,0,0.139761942375159,-6.99493510604611,,,29,0.896551724137931,0.27586206896551724,29
oncology,jnci journal of the national cancer institute,2012,99,31,17,35,0,0,-0.0100503358535015,-5.99493510604611,,,35,0.8857142857142857,0.4857142857142857,35
oncology,jnci journal of the national cancer institute,2013,143,41,31,53,0,0,0.357674444271816,-4.99493510604611,,,53,0.7735849056603774,0.5849056603773585,53
oncology,jnci journal of the national cancer institute,2014,141,41,33,52,0,0,0.343589704390077,-3.99493510604611,,,52,0.7884615384615384,0.6346153846153846,52
oncology,jnci journal of the national cancer institute,2015,159,45,41,65,0,0,0.46373401623214,-2.99493510604611,,,65,0.6923076923076923,0.6307692307692307,65
oncology,jnci journal of the national cancer institute,2016,108,27,23,37,0,0,0.0769610411361284,-1.99493510604611,,,37,0.7297297297297297,0.6216216216216216,37
oncology,jnci journal of the national cancer institute,2017,105,27,23,35,0,0,0.048790164169432,-0.994935106046114,,,35,0.7714285714285715,0.6571428571428571,35
oncology,jnci journal of the national cancer institute,2018,107,20,33,43,0,0,0.0676586484738149,0.0050648939538859,,,43,0.46511627906976744,0.7674418604651163,43
oncology,jnci journal of the national cancer institute,2019,109,21,29,37,0,0,0.0861776962410524,1.00506489395389,,,37,0.5675675675675675,0.7837837837837838,37
oncology,jnci journal of the national cancer institute,2020,109,13,22,29,0,0,0.0861776962410524,2.00506489395389,,,29,0.4482758620689655,0.7586206896551724,29
oncology,jnci journal of the national cancer institute,2021,156,15,33,44,0,0,0.444685821261446,3.00506489395389,,,44,0.3409090909090909,0.75,44
oncology,jnci journal of the national cancer institute,2022,138,14,25,35,0,0,0.322083499169113,4.00506489395389,,,35,0.4,0.7142857142857143,35
oncology,jnci journal of the national cancer institute,2023,137,10,22,30,0,0,0.314810739840034,5.00506489395389,,,30,0.3333333333333333,0.7333333333333333,30
oncology,jnci journal of the national cancer institute,2024,179,19,35,47,0,0,0.582215619852664,6.00506489395389,,,47,0.40425531914893614,0.7446808510638298,47
oncology,jnci journal of the national cancer institute,2025,303,28,32,53,0,0,1.10856261952128,7.00506489395389,,,53,0.5283018867924528,0.6037735849056604,53
oncology,journal for immunotherapy of cancer,2013,12,6,5,8,0,0,-2.12026353620009,-4.99493510604611,J IMMUNOTHER CANCER,128.0,8,0.75,0.625,8
oncology,journal for immunotherapy of cancer,2014,30,14,14,20,0,0,-1.20397280432594,-3.99493510604611,J IMMUNOTHER CANCER,128.0,20,0.7,0.7,20
